MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Where's the Party Yaar?,hari,3,495.5,72,6.881944444
Where's the Party Yaar?,mohan,2,38,14,2.714285714
Where's the Party Yaar?,man,1,12,4,3
Where's the Party Yaar?,harishkumar,3,0,30,0
Yeh Dil,raghuraj,13,996.5,121,8.23553719
Yeh Dil,ravi,23,752,214,3.514018692
Yeh Dil,father,2,13.16666667,12,1.097222222
Yeh Dil,vasu,13,5,124,0.040322581
Zameen,army,7,502.3333333,106,4.738993711
Zameen,ranvir,5,608.3333333,82,7.418699187
Zameen,ambassador,1,60.3,25,2.412
Zameen,khan,1,7,5,1.4
Aabra Ka Daabra,singh,1,16,13,1.230769231
Aan: Men at Work,hari,8,0,88,0
Aan: Men at Work,kelkar,1,14,5,2.8
Aan: Men at Work,vikram,5,95.16666667,53,1.795597484
Aan: Men at Work,pathan,2,24,11,2.181818182
Aan: Men at Work,constable,1,0,7,0
Aan: Men at Work,inspector,1,0,17,0
Aan: Men at Work,appa,4,0,52,0
Aan: Men at Work,patnaik,1,123,24,5.125
Ab Tumhare Hawale Watan Saathiyo,kunaljeet,4,627,116,5.405172414
Ab Tumhare Hawale Watan Saathiyo,son,2,0,35,0
Ab Tumhare Hawale Watan Saathiyo,lieutenant,2,0,12,0
Ab Tumhare Hawale Watan Saathiyo,vikramjeet,5,214,72,2.972222222
Ab Tumhare Hawale Watan Saathiyo,singh,5,703,70,10.04285714
Aetbaar,dr.,0,0,0,0
Aetbaar,father,0,375.9714286,170,2.211596639
Aetbaar,aryan,0,1654.666667,384,4.309027778
Aetbaar,ranveer,0,145,274,0.52919708
Aetbaar,man,0,178,21,8.476190476
Aetbaar,ria,0,2257.216667,447,5.049701715
Agnipankh,sameer,0,140,119,1.176470588
Agnipankh,flying,0,54,40,1.35
Agnipankh,man,0,29,4,7.25
Aitraaz,chauthrani,5,4,68,0.058823529
Aitraaz,raj,43,2652.071429,415,6.390533563
Aitraaz,rakesh,4,162,82,1.975609756
Asambhav,adit,16,25,143,0.174825175
Asambhav,sarin,9,125.1666667,74,1.691441441
Asambhav,captain,1,0,11,0
Asambhav,rafiq,5,0,60,0
Asambhav,capt.,1,0,0,0
Asambhav,youssan,9,67,62,1.080645161
Asambhav,hans,10,175,75,2.333333333
Asambhav,brar,5,69,44,1.568181818
Asambhav,baksh,4,315,31,10.16129032
Asambhav,arya,11,177,103,1.718446602
Asambhav,parmar,7,199,74,2.689189189
Asambhav,ambassador,3,7.666666667,25,0.306666667
Asambhav,gazi,3,30,23,1.304347826
Asambhav,bhatnagar,3,5,27,0.185185185
Asambhav,brian,4,93,15,6.2
Asambhav,sam,4,241,56,4.303571429
Bardaasht,thakur,0,474.5,40,11.8625
Bardaasht,brother,0,14,7,2
Bardaasht,aditya,0,33,130,0.253846154
Bardaasht,anuj,0,785,73,10.75342466
Chameli,raja,4,270,64,4.21875
Chameli,aman,2,944.1666667,319,2.959770115
Chameli,father,3,267,35,7.628571429
Chameli,usman,2,238,82,2.902439024
Chameli,man,2,189,16,11.8125
Chameli,singh,4,0,52,0
Chameli,haseena,3,50,36,1.388888889
Deewaar,khan,0,237,58,4.086206897
Deewaar,gaurav,0,467.8833333,31,15.09301075
Deewaar,kaul,0,517.3333333,59,8.768361582
Dev,khosla,1,800.8333333,30,26.69444444
Dev,latif,10,478.6666667,152,3.149122807
Dev,dev,15,439.5,211,2.082938389
Dev,farhaan,17,1719.933333,268,6.417661692
Dev,tej,4,254,42,6.047619048
Dev,man,1,790.2761905,90,8.780846561
Dhoom,kabir,10,300.1666667,169,1.776134122
Dhoom,assistant,1,0,14,0
Dil Maange More,nikhil,16,216.5,126,1.718253968
Dil Maange More,rehman,4,152,54,2.814814815
Dil Ne Jise Apna Kahaa,rishabh,16,115.3333333,133,0.86716792
Dil Ne Jise Apna Kahaa,man,1,113,18,6.277777778
Garv: Pride and Honour,samar,3,0,32,0
Garv: Pride and Honour,hyder,4,0,21,0
Garv: Pride and Honour,arjun,8,196,71,2.76056338
Gayab,sameer,7,108,64,1.6875
Gayab,vishnu,59,976.5,431,2.265661253
Gayab,father,4,96.58333333,37,2.61036036
Gayab,god,9,615.25,69,8.916666667
Girlfriend,rahul,13,630,90,7
Hava Aney Dey,son,1,8,4,2
Hava Aney Dey,man,1,171,16,10.6875
Hava Aney Dey,arjun,21,159.6666667,137,1.165450122
Hulchul,lucky,0,249,59,4.220338983
Hulchul,angar,0,991.8666667,184,5.39057971
Hulchul,jai,0,1300,274,4.744525547
Hulchul,kishan,0,859.5833333,76,11.31030702
Hulchul,balram,0,418.5,62,6.75
Hulchul,pratap,0,116.6666667,24,4.861111111
Hulchul,father,0,316.3333333,43,7.356589147
Hum Tum,mihir,3,0,27,0
Hyderabad Blues 2,varun,9,92,78,1.179487179
Insaaf: The Justice,minister,4,292,49,5.959183673
Insaaf: The Justice,officer,3,520.5,62,8.39516129
Insaaf: The Justice,chief,2,0,23,0
Insaaf: The Justice,abhimanyu,3,550.1666667,58,9.485632184
Insaaf: The Justice,bunty,12,164,84,1.952380952
Insaaf: The Justice,vishwanath,12,8,104,0.076923077
Insaaf: The Justice,chandramohan,2,129.8333333,33,3.934343434
Ishq Hai Tumse,a,1,0,95,0
Ishq Hai Tumse,arjun,12,515.6666667,80,6.445833333
Julie,mihir,0,57,74,0.77027027
Julie,man,0,30,8,3.75
Kaun Hai Jo Sapno Mein Aaya,khanna,2,238.3333333,32,7.447916667
Kaun Hai Jo Sapno Mein Aaya,sunny,3,10,31,0.322580645
Khakee,constable,4,772.1666667,67,11.52487562
Khakee,ashwin,9,0,115,0
Khakee,deodhar,12,1133.133333,147,7.708390023
Khakee,anant,36,1062.833333,517,2.055770471
Khakee,police,22,818.6666667,296,2.765765766
Khakee,kamlesh,3,25,41,0.609756098
Khakee,shekhar,12,405,217,1.866359447
Khakee,verma,2,561,41,13.68292683
Khakee,ansari,28,497.0166667,282,1.762470449
Khakee,naidu,8,223,133,1.676691729
Khamosh Pani,saleem,16,310.5,268,1.15858209
Khamosh Pani,man,3,0,0,0
Khamosh Pani,amin,4,143,74,1.932432432
Khamosh Pani,brother,1,254.2666667,35,7.264761905
King of Bollywood,rahul,1,0,13,0
Kismat,tony,6,927,77,12.03896104
Kismat,mallya,2,12,32,0.375
Kismat,vikas,2,107,41,2.609756098
Kismat,raj,5,306,60,5.1
Kismat,patil,1,45,10,4.5
Krishna Cottage,amar,6,25,36,0.694444444
Krishna Cottage,professor,7,78.5,83,0.945783133
Krishna Cottage,manav,20,568,156,3.641025641
Krishna Cottage,talli,3,0,31,0
Kyun...! Ho Gaya Na,ishaan,2,0,36,0
Kyun...! Ho Gaya Na,son,1,21,4,5.25
Kyun...! Ho Gaya Na,father,1,37,11,3.363636364
Kyun...! Ho Gaya Na,arjun,9,0,67,0
Lakeer - Forbidden Lines,rana,1,13,6,2.166666667
Lakeer - Forbidden Lines,karan,43,1717.666667,270,6.361728395
Lakeer - Forbidden Lines,bindiya,16,580.9761905,134,4.335643213
Lakeer - Forbidden Lines,sanju,19,406,142,2.85915493
Lakeer - Forbidden Lines,saahil,22,283.6666667,117,2.424501425
Lakeer - Forbidden Lines,boy,1,78,7,11.14285714
Lakeer - Forbidden Lines,rony,14,408,80,5.1
Lakeer - Forbidden Lines,arjun,17,573,125,4.584
Lakeer - Forbidden Lines,sahil,3,111,51,2.176470588
Lakshya,col.,0,0,0,0
Lakshya,damle,4,490.25,58,8.452586207
Lakshya,puri,1,0,3,0
Lakshya,karan,29,114.5,278,0.411870504
Lakshya,man,1,108.5,16,6.78125
Madhoshi,aman,16,690.8333333,120,5.756944444
Madhoshi,arpit,11,1618.5,117,13.83333333
Main Hoon Na,lucky,7,629,125,5.032
Main Hoon Na,shekhar,2,0,12,0
Main Hoon Na,sanjana,6,348,73,4.767123288
Main Hoon Na,gen.,0,0,0,0
Main Hoon Na,sharma,6,320,80,4
Main Hoon Na,raghavan,4,248,65,3.815384615
Main Hoon Na,ram,17,140,160,0.875
Maqbool,maqbool,20,484.5,215,2.253488372
Maqbool,william,2,0,11,0
Maqbool,abba,11,0,152,0
Masti,amar,2,0,16,0
Masti,man,0,111.5,38,2.934210526
Masti,prem,2,0,17,0
Meenaxi: A Tale of Three Cities,nawab,4,181,70,2.585714286
Meri Biwi Ka Jawab Nahin,ballu,8,0,58,0
Meri Biwi Ka Jawab Nahin,bhairav,6,202.3333333,82,2.467479675
Meri Biwi Ka Jawab Nahin,chaurasia,9,72.16666667,94,0.767730496
Meri Biwi Ka Jawab Nahin,man,1,539.7333333,33,16.35555556
Meri Biwi Ka Jawab Nahin,ajay,18,139,123,1.130081301
Mughal-e-Azam,akbar,14,262.3333333,88,2.981060606
Mughal-e-Azam,salim,16,181,136,1.330882353
Mughal-e-Azam,son,3,112,20,5.6
Mughal-e-Azam,father,3,74.5,45,1.655555556
Mujhse Shaadi Karogi,prakash,3,328,43,7.627906977
Mujhse Shaadi Karogi,suraj,8,33,92,0.358695652
Mujhse Shaadi Karogi,sameer,92,4428.666667,561,7.894236482
Mujhse Shaadi Karogi,arun,4,272.3333333,46,5.920289855
Mujhse Shaadi Karogi,sunny,10,26,136,0.191176471
Murder,sudhir,29,1444.933333,231,6.255122655
Murder,sunny,19,411.6,197,2.089340102
Musafir,lukka,7,20,51,0.392156863
Musafir,lucky,27,337.3333333,236,1.429378531
Musafir,jacko,3,14,15,0.933333333
Musafir,inspector,6,200.3333333,45,4.451851852
Musafir,billa,14,34,105,0.323809524
Musafir,tiger,10,258.5,81,3.191358025
Nothing But Life,roby,2,0,23,0
Nothing But Life,thomas,1,9,6,1.5
Paap,mehra,3,28,13,2.153846154
Paap,shiven,19,1506.666667,186,8.100358423
Paap,father,2,136.1666667,30,4.538888889
Paap,kaya,5,128,70,1.828571429
Paap,rinpoche,3,0,16,0
Paap,boy,3,246.5,26,9.480769231
Paisa Vasool,man,1,8.333333333,9,0.925925926
Phir Milenge,rohit,5,580,40,14.5
Phir Milenge,tarun,4,71,61,1.163934426
Plan,bhai,12,433.4333333,182,2.381501832
Plan,lucky,7,91,74,1.22972973
Plan,bobby,4,20,71,0.281690141
Plan,musa,17,0,182,0
Plan,sultan,3,46.83333333,44,1.064393939
Plan,boy,1,249.5,16,15.59375
Police Force: An Inside Story,man,0,0,0,0
Popcorn Khao! Mast Ho Jao,rahul,10,70,49,1.428571429
Raincoat,manu,15,100,114,0.877192982
Rakht: What If You Can See the Future,son,3,302,34,8.882352941
Rakht: What If You Can See the Future,rahul,4,74.75,40,1.86875
Rakht: What If You Can See the Future,mohit,3,647.6666667,48,13.49305556
Rakht: What If You Can See the Future,sunny,10,50,101,0.495049505
Rudraksh,bhuria,6,4403.689683,119,37.00579565
Rudraksh,man,1,324,20,16.2
Rudraksh,varun,9,649,121,5.363636364
Shaadi Ka Laddoo,ravi,3,116,50,2.32
Shaadi Ka Laddoo,man,1,262,21,12.47619048
Shart: The Challenge,nanda,13,121,106,1.141509434
Shart: The Challenge,karan,19,211.5,183,1.155737705
Shukriya,karam,10,557.8333333,103,5.415857605
Shukriya,man,1,122,13,9.384615385
Socha Na Tha,viren,25,772.8095238,185,4.177348777
Suno Sasurjee,saxena,6,112.5,83,1.355421687
Suno Sasurjee,mr.,0,0,0,0
Suno Sasurjee,raj,7,20,46,0.434782609
Swades,mohan,40,1104.083333,463,2.38462923
Swades,kodi,5,24,49,0.489795918
Taarzan: The Wonder Car,father,5,152.3333333,32,4.760416667
Taarzan: The Wonder Car,raj,28,635,205,3.097560976
Taarzan: The Wonder Car,chaudhary,1,12,10,1.2
Taarzan: The Wonder Car,deven,25,483.1666667,234,2.064814815
Thoda Tum Badlo Thoda Hum,son,1,64.5,12,5.375
Thoda Tum Badlo Thoda Hum,father,4,180,48,3.75
Thoda Tum Badlo Thoda Hum,raju,11,444,58,7.655172414
Tumsa Nahin Dekha,jiya,0,104.5,78,1.33974359
Tumsa Nahin Dekha,john,0,0,73,0
Tumsa Nahin Dekha,daksh,0,273.6666667,122,2.243169399
Tumsa Nahin Dekha,brother,0,7,4,1.75
Vaastu Shastra,the,0,0,124,0
Vaastu Shastra,rohan,0,68.6,39,1.758974359
Vaastu Shastra,son,0,131,39,3.358974359
Vaastu Shastra,virag,0,158,39,4.051282051
Vaastu Shastra,manish,0,115,28,4.107142857
Vaastu Shastra,dinesh,0,0,35,0
Veer-Zaara,raza,2,0,29,0
Veer-Zaara,veer,45,3672.5,495,7.419191919
Veer-Zaara,man,0,493.8333333,40,12.34583333
Yeh Lamhe Judaai Ke,kamlesh,1,0,23,0
Yeh Lamhe Judaai Ke,dushant,10,351.3333333,78,4.504273504
Yeh Lamhe Judaai Ke,dhingra,4,277.6666667,55,5.048484848
Yuva,,0,0,0,0
Yuva,michael,14,271.3333333,126,2.153439153
Yuva,son,1,40,9,4.444444444
Yuva,gopal,4,0,36,0
Yuva,arjun,15,186,142,1.309859155
712 Phere,joshi,4,234.3333333,77,3.043290043
712 Phere,manoj,5,124,37,3.351351351
Aashiq Banaya Aapne,karan,21,292,151,1.933774834
Anjaane,aditya,0,9,50,0.18
Apaharan,gaya,9,23,103,0.223300971
Apaharan,son,2,123,16,7.6875
Apaharan,tabrez,19,146.3333333,218,0.671253823
Apaharan,father,6,335.1333333,88,3.808333333
Apaharan,ranjan,2,177,47,3.765957447
Apaharan,man,1,10,10,1
Apaharan,singh,8,365.5,96,3.807291667
Apaharan,ajay,44,536.1,469,1.143070362
Bachke Rehna Re Baba,man,1,32.16666667,11,2.924242424
Barsaat,arav,0,448,230,1.947826087
Bewafaa,raja,0,768.6666667,140,5.49047619
Bewafaa,father,0,40,9,4.444444444
Bewafaa,aditya,0,923.8333333,130,7.106410256
Black,father,5,107.1666667,56,1.913690476
Black,man,1,9.5,5,1.9
Black Friday,yaqub,2,0,24,0
Black Friday,khan,2,503.9,45,11.19777778
Black Friday,asgar,1,0,12,0
Black Friday,tiger,9,134,99,1.353535354
Black Friday,brother,1,96,12,8
Blackmail,son,3,71,28,2.535714286
Blackmail,shekhar,8,155.8333333,91,1.712454212
Blackmail,abhay,20,1242.5,154,8.068181818
Blackmail,inspector,3,156.5,26,6.019230769
Blackmail,man,1,775.1666667,26,29.81410256
Bluffmaster!,dittu,7,564,51,11.05882353
Bluffmaster!,man,2,235,41,5.731707317
Bunty Aur Babli,jcp,2,0,29,0
Bunty Aur Babli,father,2,45.66666667,42,1.087301587
Bunty Aur Babli,dashrath,4,2,51,0.039215686
Bunty Aur Babli,man,2,108,40,2.7
Chaahat  Ek Nasha,rahul,15,79,96,0.822916667
Chaahat  Ek Nasha,jaidev,4,69,29,2.379310345
Chand Sa Roshan Chehra,kapur,3,16,23,0.695652174
Chand Sa Roshan Chehra,firdaus,3,852,32,26.625
Chand Sa Roshan Chehra,boy,3,602,39,15.43589744
Chocolate,krishan,2,0,54,0
Classic - Dance Of Love,dr.,0,0,0,0
Classic - Dance Of Love,acharya,0,69,58,1.189655172
D,mukarram,8,18,62,0.290322581
D,hashim,10,351.5,83,4.234939759
D,raghav,11,3101.333333,117,26.50712251
D,deshu,9,1313.5,198,6.633838384
Deewane Huye Paagal,murugan,7,238.5,77,3.097402597
Deewane Huye Paagal,khurana,7,21,113,0.185840708
Deewane Huye Paagal,tommy,21,1380,272,5.073529412
Deewane Huye Paagal,babloo,4,125,109,1.146788991
Deewane Huye Paagal,sanju,23,3246.333333,386,8.410189983
Deewane Huye Paagal,boy,1,235.8333333,27,8.734567901
Deewane Huye Paagal,rocky,45,4013.833333,790,5.080801688
Deewane Huye Paagal,mehboob,8,550.2,106,5.190566038
Deewane Huye Paagal,karan,43,1208.25,558,2.165322581
Deewane Huye Paagal,brother,7,2944.033333,127,23.18136483
Dil Jo Bhi Kahey...,jai,14,767.0833333,127,6.040026247
Dil Jo Bhi Kahey...,norman,2,15,9,1.666666667
Dosti: Friends Forever,kiran,6,60,43,1.395348837
Dosti: Friends Forever,karan,11,198.1666667,137,1.446472019
Dosti: Friends Forever,raj,13,367.8333333,101,3.641914191
Dosti: Friends Forever,thapar,3,59,40,1.475
Dosti: Friends Forever,brother,1,29.5,13,2.269230769
Dreams,hasan,0,258,32,8.0625
Dreams,dr.,0,0,0,0
Dreams,ahmed,0,38.5,20,1.925
Dreams,saddam,0,13,6,2.166666667
Dreams,mehdi,0,454.5,193,2.35492228
Dreams,ali,0,445.1666667,210,2.11984127
Dus,asif,0,2332,81,28.79012346
Dus,himmat,0,913.5,233,3.920600858
Dus,altaf,0,96,116,0.827586207
Dus,aditya,0,825.5,181,4.560773481
Dus,dan,0,250.6666667,277,0.904933815
Dus,irfan,0,185.5,56,3.3125
Dus,siddhant,0,604.5,294,2.056122449
Dus,dheer,0,250.3,32,7.821875
Ek Ajnabee,suryaveer,3,0,58,0
Ek Ajnabee,surya,3,131,111,1.18018018
Ek Ajnabee,chang,6,138,35,3.942857143
Ek Ajnabee,shekhar,5,46,43,1.069767442
Ek Ajnabee,man,1,354,26,13.61538462
Ek Ajnabee,anamika,6,91,48,1.895833333
Ek Ajnabee,brother,4,83.5,27,3.092592593
Ek Ajnabee,colonel,2,0,29,0
Ek Khiladi Ek Haseena,jehangir,4,1066.666667,47,22.69503546
Ek Khiladi Ek Haseena,sikander,5,64.33333333,50,1.286666667
Ek Khiladi Ek Haseena,arjun,13,635.6666667,103,6.171521036
Elaan,salim,0,568,60,9.466666667
Elaan,father,0,1092.983333,99,11.04023569
Elaan,boy,0,192,23,8.347826087
Elaan,baba,0,3637.533333,378,9.623104056
Elaan,son,0,6,6,1
Elaan,abhimanyu,0,2175.433333,303,7.179647965
Elaan,karan,0,944.3333333,436,2.165902141
Elaan,sikander,0,97,12,8.083333333
Elaan,man,0,444.6666667,73,6.091324201
Elaan,arjun,0,203,187,1.085561497
Fareb,mehta,0,128,34,3.764705882
Fareb,amit,0,777.6,53,14.67169811
Fareb,aditya,0,24643.52857,133,185.2896885
Garam Masala,babban,6,469,69,6.797101449
Garam Masala,mambo,2,688.5,49,14.05102041
Garam Masala,boy,0,0,0,0
Garam Masala,mac,20,368,243,1.514403292
Garam Masala,sam,25,73,209,0.349282297
Hanuman,lord,3,0,30,0
Hazaaron Khwaishein Aisi,the,2,0,406,0
Hazaaron Khwaishein Aisi,siddharth,28,1184.166667,321,3.688992731
Hazaaron Khwaishein Aisi,vikram,23,696,224,3.107142857
Hazaaron Khwaishein Aisi,bihar,2,63,40,1.575
Hazaaron Khwaishein Aisi,father,2,176,26,6.769230769
Home Delivery,michael,20,2111.763492,164,12.87660666
Home Delivery,karan,8,432.8333333,48,9.017361111
Home Delivery,man,2,537,45,11.93333333
Home Delivery,sunny,10,167.6666667,116,1.445402299
Insan,actor,2,14.5,10,1.45
Insan,khan,1,824.25,25,32.97
Insan,amjad,20,426.3333333,191,2.232111693
Insan,man,1,6,3,2
Insan,rathod,11,984.3333333,180,5.468518519
Insan,avinash,10,894,135,6.622222222
Insan,azhar,11,346.8333333,116,2.989942529
Iqbal,kamal,4,74.45,55,1.353636364
Iqbal,mohit,2,0,39,0
Iqbal,guruji,3,228.6333333,55,4.156969697
Iqbal,iqbal,37,1815.1,308,5.893181818
Iqbal,boy,2,723.8333333,47,15.40070922
Jaane Hoga Kya,dr.,0,0,0,0
Jaane Hoga Kya,krishnan,5,34,28,1.214285714
Jaane Hoga Kya,siddharth,22,813.5,215,3.78372093
Jaane Hoga Kya,inspector,3,0,43,0
Jai Chiranjeeva,sathya,4,20,34,0.588235294
Jai Chiranjeeva,sathyanaraya,4,0,53,0
Jai Chiranjeeva,man,1,160.5,20,8.025
James,james,4,334.5,68,4.919117647
James,brother,2,106,18,5.888888889
Jo Bole So Nihaal,romeo,12,564.6666667,88,6.416666667
Jo Bole So Nihaal,nihaal,12,237,89,2.662921348
Jo Bole So Nihaal,khan,1,68,10,6.8
Jo Bole So Nihaal,bhatnagar,1,192,17,11.29411765
Jo Bole So Nihaal,singh,4,78.83333333,49,1.608843537
Jurm,rohit,1,18,7,2.571428571
Jurm,an,1,0,13,0
Jurm,avinash,11,194.6666667,68,2.862745098
Kaal,sajid,2,0,49,0
Kaal,kaali,3,0,39,0
Kaal,vishal,2,0,39,0
Kaal,jungle,2,17,6,2.833333333
Kalyug,a,2,3422.366667,135,25.3508642
Kalyug,kunal,0,896.6928072,363,2.470228119
Kalyug,father,0,909.3081363,53,17.15675729
Kalyug,johnny,0,441.9166667,86,5.138565891
Kalyug,ali,0,41,80,0.5125
Karam,jon,18,126.3333333,121,1.044077135
Karam,john,1,0,13,0
Karam,yunus,4,474.3333333,23,20.62318841
Kasak,son,0,37.5,16,2.34375
Kisna: The Warrior Poet,father,1,46,9,5.111111111
Kisna: The Warrior Poet,boy,1,58.5,11,5.318181818
Kisna: The Warrior Poet,kisna,9,139,132,1.053030303
Koi Aap Sa,rohan,16,804.9333333,153,5.261002179
Koi Aap Sa,ranjit,3,184,32,5.75
Kuchh Meetha Ho Jaye,khan,3,8955.828571,177,50.59790153
Kuchh Meetha Ho Jaye,farha,4,677.540873,57,11.88668198
Kyaa Kool Hai Hum,d.k.,0,0,0,0
Kyaa Kool Hai Hum,rahul,9,254,100,2.54
Kyaa Kool Hai Hum,karan,5,5,42,0.119047619
Kyon Ki,anand,29,245,214,1.144859813
Kyon Ki,sunil,7,105,85,1.235294118
Kyon Ki,patient,1,28,7,4
Kyon Ki,father,1,7,5,1.4
Kyon Ki,karan,2,4,12,0.333333333
Lucky: No Time for Love,ambassador,1,68.5,12,5.708333333
Lucky: No Time for Love,mr.,0,0,0,0
Lucky: No Time for Love,sekhri,2,55,29,1.896551724
Lucky: No Time for Love,kapoor,2,116,29,4
Lucky: No Time for Love,aditya,10,527.6666667,120,4.397222222
Lucky: No Time for Love,colonel,5,220.3333333,78,2.824786325
Main Aisa Hi Hoon,rahul,5,5.25,24,0.21875
Main Aisa Hi Hoon,indraneel,8,967.4055556,93,10.40221027
Main Aisa Hi Hoon,dayanath,6,170,87,1.954022989
Main Aisa Hi Hoon,neel,8,13,70,0.185714286
Main Meri Patni Aur Woh,rajpal,16,45,96,0.46875
Maine Gandhi Ko Nahin Mara,son,1,0,7,0
Maine Gandhi Ko Nahin Mara,uttam,11,1238.5,120,10.32083333
Maine Gandhi Ko Nahin Mara,brother,2,65.33333333,30,2.177777778
Maine Pyaar Kyun Kiya?,samir,27,3193.166667,206,15.50080906
Mangal Pandey: The Rising,pandey,11,453.5,174,2.606321839
Mangal Pandey: The Rising,mangal,3,19,28,0.678571429
Mangal Pandey: The Rising,gordon,11,219,150,1.46
Mangal Pandey: The Rising,heera,3,117,34,3.441176471
Morning Raga,father,0,92,56,1.642857143
Morning Raga,son,4,1730.3,86,20.11976744
Mumbai Xpress,rao,6,1100.666667,78,14.11111111
Mumbai Xpress,mehta,4,62.5,43,1.453488372
Mumbai Xpress,son,2,644,27,23.85185185
Mumbai Xpress,man,2,129,21,6.142857143
Mumbai Xpress,boy,1,446,24,18.58333333
Mumbai Godfather,romeo,17,248.5,140,1.775
Mumbai Godfather,vijay,5,32,36,0.888888889
My Brother...Nikhil,his,11,17,52,0.326923077
My Brother...Nikhil,nikhil,22,316,127,2.488188976
My Brother...Nikhil,nigel,5,12.66666667,29,0.436781609
My Wife's Murder,tejpal,5,157,87,1.804597701
My Wife's Murder,police,2,0,34,0
My Wife's Murder,insp.,0,0,0,0
My Wife's Murder,ravi,10,549.1666667,91,6.034798535
Neal 'n' Nikki,neal,18,145,142,1.021126761
Neal 'n' Nikki,her,2,0,6,0
Netaji Subhas Chandra Bose: The Forgotten Hero,hitler,4,1671.5,83,20.13855422
Netaji Subhas Chandra Bose: The Forgotten Hero,bose,40,1497.5,560,2.674107143
Netaji Subhas Chandra Bose: The Forgotten Hero,shah,6,305.5,67,4.559701493
Netaji Subhas Chandra Bose: The Forgotten Hero,bhagat,2,0,13,0
No Entry,shekhar,2,153,25,6.12
No Entry,prem,8,80.5,57,1.412280702
Padmashree Laloo Prasad Yadav,father,1,36,7,5.142857143
Padmashree Laloo Prasad Yadav,yadav,5,742.2,64,11.596875
Padmashree Laloo Prasad Yadav,laloo,8,119,104,1.144230769
Page 3,actor,1,153,14,10.92857143
Page 3,vinayak,3,0,32,0
Page 3,deepak,7,4,91,0.043956044
Page 3,agarwal,3,36,42,0.857142857
Page 3,man,2,294,30,9.8
Page 3,ramesh,5,4,56,0.071428571
Pehchaan: The Face of Truth,khanna,3,452.3333333,30,15.07777778
Pehchaan: The Face of Truth,milind,2,0,23,0
Parineeta,father,50,150.3333333,40,3.758333333
Parineeta,girish,11,243,92,2.641304348
Parineeta,rabindranath,3,0,36,0
Rahul's Arranged Marriage,rahul,6,859,48,17.89583333
Rahul's Arranged Marriage,father,2,6.833333333,29,0.235632184
Rahul's Arranged Marriage,man,1,278.1666667,21,13.24603175
Ramji Londonwale,actor,1,0,8,0
Ramji Londonwale,ramji,17,109,177,0.615819209
Ramji Londonwale,kapoor,1,155,19,8.157894737
Ramji Londonwale,raj,1,0,17,0
Ramji Londonwale,an,4,0,23,0
Ramji Londonwale,badri,4,116,34,3.411764706
Rog,uday,2,38,17,2.235294118
Rog,harsh,9,245,136,1.801470588
Rog,rathod,21,1566.8,242,6.474380165
Rog,ali,14,2072.716667,109,19.01574924
Salaam Namaste,nick,35,199.5,366,0.545081967
Salaam Namaste,ron,2,47.33333333,39,1.213675214
Salaam Namaste,jignesh,3,11,9,1.222222222
Salaam Namaste,ranjan,1,42,15,2.8
Sarkar,rasheed,7,20,85,0.235294118
Sarkar,sarkar,32,1605.666667,272,5.903186275
Sarkar,selvar,4,0,52,0
Sarkar,son,2,238.6666667,42,5.682539683
Sarkar,shankar,27,3052.72381,250,12.21089524
Sarkar,vishnu,10,167.5,91,1.840659341
Sarkar,mani,9,898,64,14.03125
Sehar,professor,1,0,19,0
Sehar,ajay,14,177.8333333,120,1.481944444
Shaadi No. 1,aryan,4,0,107,0
Shaadi No. 1,raj,4,0,117,0
Shaadi No. 1,veer,5,132,114,1.157894737
Shaadi No. 1,man,0,0,0,0
Shabd,antara,9,153.3690476,93,1.649129544
Shabd,yash,15,369.6333333,94,3.932269504
Shabd,shaukat,19,180.3333333,183,0.985428051
Shabd,man,1,173,11,15.72727273
Silsiilay,bollywood,1,582.1666667,29,20.07471264
Ssukh,chandraprakash,12,6713.361111,125,53.70688889
Taj Mahal: An Eternal Love Story,love,8,728.5,104,7.004807692
Taj Mahal: An Eternal Love Story,a,9,86,255,0.337254902
Taj Mahal: An Eternal Love Story,siddique,4,355.6666667,38,9.359649123
Taj Mahal: An Eternal Love Story,jahangir,9,2062.566667,80,25.78208333
Taj Mahal: An Eternal Love Story,shah,12,906.5,136,6.665441176
Taj Mahal: An Eternal Love Story,mumtaz,6,61,70,0.871428571
Taj Mahal: An Eternal Love Story,empress,3,331.3333333,28,11.83333333
Taj Mahal: An Eternal Love Story,bano,9,714.3333333,106,6.738993711
Taj Mahal: An Eternal Love Story,mahal,9,1395.833333,104,13.42147436
Taj Mahal: An Eternal Love Story,son,3,834.0333333,59,14.13615819
Taj Mahal: An Eternal Love Story,emperor,8,1430.833333,68,21.04166667
Taj Mahal: An Eternal Love Story,asaf,1,0,9,0
Taj Mahal: An Eternal Love Story,arjumand,9,78,100,0.78
Taj Mahal: An Eternal Love Story,khurram,28,624.6666667,272,2.296568627
Taj Mahal: An Eternal Love Story,jahan,9,1350.166667,248,5.44422043
Vaada,saxena,6,107.6666667,66,1.631313131
Vaada,alex,2,134,24,5.583333333
Vaada,rahul,57,3942.466667,471,8.370417551
Vaada,karan,67,5687.75,644,8.831909938
Vaada,khan,2,4,10,0.4
Vaada,pooja,34,8640.316667,313,27.60484558
Vaada,man,3,80.33333333,31,2.591397849
